,19
"""Toxicity",1
"""Very",1
'Apologise,1
'Broken,1
'Calorie-Bomb,1
'Dolce,1
'Exciting,1
'Explosive,1
'Fine,1
'Forever,1
'Gun,1
'Half,1
'Hard,1
'Help,1
'I,1
'Ironclad,1
'Kill-Switch,1
'Largest,1
'Mega,1
'Polio,1
'Sea,1
'Sextortion,1
'Shame,2
'Sleepy,1
'Supervolcano,1
'Trial,1
'Virgin,1
'Weak,1
'Wettest,1
'Whale,1
'Worst,1
"1,000",2
"10,000",1
10-Year,1
100,1
150,1
17,2
17Th,1
1963,1
1994,1
1995,2
1997,1
200,1
2020,2
2024,3
22,2
24-Year-Old,1
3,1
32,1
385-Million-Year-Old,1
50,1
50-Billion-Dollar,1
70,2
700,1
76,2
80,1
96,1
969,1
Able,1
Abortion,2
Accessibility,1
Acquitted,2
Action,1
Actually,1
Ad79,1
Adapt,1
Adds,1
Adjusting,1
Adventures,1
Advertise,1
Advice,1
Africa,1
Africa'S,2
Aged,1
Ago,1
Ai,3
Aiding,1
Aimed,1
Airways,1
Alaska,2
Alexander,1
Alexei,1
Alive,1
Allow,1
Allows,1
Almost,1
Alom,1
Alone,1
Along,1
Also,1
Alter,1
Amalfi,1
America,7
America'S,1
American,1
Americans,1
Amid,1
Analysed,1
Ancient,5
Angeles,1
Animals,1
Answer,1
Answers,1
Antarctic,1
Antarctica,1
Anthony,1
Anti-Corruption,1
Apology,1
Apparently,1
Apple,2
Approach,1
April,1
Archaeologists,1
Archive,1
Arizona,2
Around,1
Art,3
Artefacts,1
Artificial,1
Arts,1
Artwork,1
Asante,1
Asexual,1
Asia,1
Asked,1
Astrophysicist,1
Attached,1
Attempts,1
Attitude,1
Attraction,1
Attractions,1
Audio,2
Auroch,1
Aurora,1
Australia,2
Australian,1
Average,1
Avocado,1
Award,1
Awards,1
Away,1
Baba,1
Baby,2
Back,2
Background,1
Bafta,1
Baldur'S,1
Barclay,1
Based,1
Bat,1
Bbc,9
Bbc'S,1
Beach,1
Bear,2
Bears,2
Beat,1
Beautiful,1
Beaver,1
Beavers,1
Became,3
Beck,1
Become,1
Becoming,1
Bedroom,1
Began,3
Begins,1
Behind,3
Believe,2
Believers,1
Ben,1
Beneath,1
Benefits,2
Benfica,1
Bermuda,1
Best,6
Better,1
Bid,1
Biden,1
Big,2
Biggest,1
Bin,1
Birds,1
Birth,1
Births,1
Blamed,1
Blast,1
Blood,1
Bloody,1
Blooms,1
Blue,2
Blues,2
Blunder,1
Blurring,1
Bobbing,1
Bodies,1
Body,2
Bogota,1
Bones,1
Book,1
Books,1
Born,1
Boss,1
Botswana'S,1
Bounty,1
Bracing,1
Brain,4
Brains,1
Brainwaves,1
Breaking,1
Bred,1
Brewery,1
Bring,2
Brings,1
British,3
Brits,1
Broods,1
Brooklyn,1
Bros,1
Brought,1
Brussels,1
Bubonic,1
Bugbears,1
Buildings,1
Bulb,1
Bulgaria'S,1
Bun,1
Buried,1
Business,5
Butter,1
Cairo,1
Caitlin,1
Cake,1
California,1
Calls,1
Came,1
Cameras,1
Cameron,1
Campaigner,1
Can'T,1
Canada,3
Cancer,2
Canoes,1
Capacity,1
Capital,1
Captain,1
Captured,2
Car,2
Carbonara,1
Card'S,1
Care,1
Career,3
Carers,1
Caribbean,2
Cars,4
Cattle,1
Celestial,1
Cells,1
Central,1
Centuries-Old,1
Century,3
Century’,1
Chance,1
Change,2
Changed,2
Changes,1
Changing,1
Chants,1
Charles,1
Chase,2
Checks,1
Cheese,1
Chef'S,1
Chemicals,2
Cherry,1
Chicken,1
Chickens,1
Children,2
China,1
China'S,1
Chinese-Made,1
Chios,1
Chip,1
Choice,1
Cicada,1
Cicadas,1
Cider,2
City,1
Civil,1
Clark'S,2
Clash,1
Cleared,1
Climate,5
Climber,1
Clubs,1
Clues,1
Co-Evolved,1
Coast,3
Coast'S,1
Collects,1
College,3
Colombia'S,1
Colombians,1
Colourful,1
Colours,1
Come,1
Comeback,1
Comedy,1
Comes,2
Communist-Era,1
Company,1
Computer,1
Computers,1
Concept,1
Concoction,1
Conduct,1
Conflicting,1
Conservation,1
Considered,1
Contact,2
Containing,1
Contamination,1
Content,1
Continent,1
Continues,1
Continuous,1
Control,1
Controversially,1
Converged,1
Cookies,1
Cope,2
Copyright,1
Correspondent,1
Cough,1
Could,2
Counterfeits,1
Countries,2
Country,1
Country'S,2
Courtship,1
Covid,1
Cows,1
Crash,1
Created,1
Creating,1
Credit,1
Crisis,1
Cross,1
Culture,4
Cut,1
Cuts,2
Cutting-Edge,1
Côa,1
Daily,2
Darker,2
Data,1
Date,1
David,1
Day,4
Days,3
Dazzling,1
Dead,2
Dealers,1
Death,1
Debate,1
Debunking,1
Decades,1
Dechambeau,2
Decision,1
Decisive,1
Deep,3
Defence,2
Defined,1
Depressing,1
Depressingly,1
Depths,1
Design,1
Despite,2
Destination,1
Destinations,1
Destroyed,1
Detectorist,1
Develop,1
Developed,1
Died,1
Dies,1
Different,1
Disaster,2
Discover,1
Discovered,3
Discovery,1
Dislike,1
Displays,1
Divide,1
Divorce,1
Dogs,2
Doha,1
Dolce,1
Domain,1
Downpours,1
Drink,3
Driverless,1
Driving”,1
Drought,1
Due,3
Dumpling,1
Dying,2
Dynamic,1
Early,1
Earth,3
Earth'S,1
East,1
Easter,1
Eats,1
Echoes,1
Eclipse,2
Ecuador,1
Editor'S,1
Eggs,1
Eiffel,1
Eight,2
Election,4
Electricity,1
Eligible,1
Elon,2
Emerge,1
End,2
Endangered,1
Energy,1
Engineers,1
England,4
England'S,1
English,3
Entertainment,2
Environment,1
Environmental,1
Equation,2
Erika,1
Escalating,1
Eu,1
Europe,2
European,1
Eva,1
Evacuees,1
Even,2
Ever,3
Every,2
Everyday,1
Evidence,2
Evolve,1
Ex-American,1
Ex-Post,1
Ex-Wife'S,1
Exams,1
Experience,4
Experiences,1
Experimental,1
Expert,1
Expert'S,1
Experts,2
Explain,1
Explains,1
Explore,1
Exploring,1
External,2
Extinct,2
Extraordinary,1
Extrovert,1
Eyes,2
Facing,3
Fact,1
Fail,1
Failed,1
Fake,1
Fall,1
Fallout,1
Families,1
Family,2
Famous,2
Fans,1
Far,1
Farmers,1
Farmland,1
Favourite,1
Fears,1
Ferry,1
Festival,1
Fiction,2
Fictitious,1
Fight,2
Film,2
Final,1
Find,3
Finland,1
Finns,1
Firms,1
First,3
Five,2
Flash,1
Flats,1
Flirt,1
Florida,1
Florida'S,1
Fluids,1
Flying,2
Following,1
Food,2
Foot,1
Footage,1
Football,4
Footsteps,1
Forces,1
Forest,3
Forests,1
Forever,2
Forgotten,1
Former,1
Fossil,1
Found,4
Fox,1
Fresh,1
Friend,2
Frozen,1
Fruit,1
Full,1
Future,7
Gain,1
Games,2
Gang,1
Garbage,1
Gate,1
Gathered,1
Gave,1
Gender,2
General,1
Generate,1
Geographer'S,1
Geometrical,1
Get,2
Getting,1
Ghana,1
Gibraltar,1
Girl,1
Gives,1
Global,1
Gloucestershire,1
Goals,1
Going,1
Gold,4
Golf,1
Graduate,1
Great,2
Greece,2
Greek,1
Green,2
Gripped,1
Ground,1
Growing,1
Guard,1
Guernsey,1
Guide,3
Guides,1
Gulf,1
Gun,1
Guns,1
Hair,2
Ham,1
Hamden,1
Hampering,1
Happen,1
Happiest,2
Happy,1
Harder,1
Harry,2
Hate,1
Hawaii,1
Headlines,1
Heads,4
Headsets,1
Health,4
Healthiest,1
Healthy,2
Help,3
Helping,1
Here'S,4
Heroic,1
Hidden,2
High,1
Highly,2
Hillsborough,1
History,4
Hit,2
Hoax,1
Holds,1
Holidays,1
Home,3
Honey,1
Hops,1
Horsemen,1
Hot,2
Hotel,1
House,1
Human,4
Humans,1
Hunters,1
Hurt,1
Hyperbole,1
Iceberg,1
Icon,1
Iconic,1
Idea,1
Image,2
Immense,1
Impact,1
Inbox,2
Incinerator,1
India,3
India'S,1
Indian,1
Industry,1
Info,1
Inhale,1
Innovation,2
Inside,2
Insights,1
Inspirational,1
Instagram,1
Intelligence,1
Interesting,1
Internet,1
Introduced,1
Introducing,1
Introvert,1
Invasive,2
Iowa,2
Ireland,1
Irish,1
Iron,2
Island,4
Israel-Gaza,1
Italy,1
Italy'S,2
Items,1
Jackfruit,1
Jailed,2
Jamaican,1
James,1
Jedi,1
Jersey,2
Jk,1
Juice,1
Justified,1
Kane,1
Kept,1
Key,2
Killing,1
Klopp,1
Know,2
Known,1
Korea’S,1
Kyiv,1
La,1
Landings,1
Landmark,1
Landscape,1
Language,2
Languages,1
Lanka'S,1
Lankans,1
Largest,1
Last,3
Latest,2
Latin,3
